,title_class,body_class
2180,-0.2732,0.3818
2181,0.2023,0.992
2182,0.2732,0.9892
2183,0.6369,0.8945
2184,-0.5106,0.9873
2185,0.0,0.2732
2186,-0.7269,-0.9705
2187,-0.4767,0.3818
2188,0.765,0.9869
2189,0.4767,0.9971
2190,0.4215,0.2732
2191,0.6369,0.296
2192,0.4215,0.0
2193,0.0,0.3612
2194,-0.7943,-0.4142
2195,0.0,0.9524
2196,0.5994,-0.3612
2197,0.0,0.5574
2198,0.0,0.791
2199,0.5574,-0.4796
2200,0.5574,-0.6816
2201,-0.7635,-0.9956
2202,-0.5106,0.7601
2203,-0.5267,0.4215
2204,0.0258,0.9867
2205,0.0,0.743
2206,-0.5994,-0.9643
2207,-0.1027,0.9497
2208,0.0,-0.2006
2209,0.4588,0.9269
2210,0.4404,-0.7939
2211,0.0,0.7634
2212,0.0,0.8007
2213,0.4588,-0.296
2214,-0.6808,-0.4588
2215,0.2732,0.6486
2216,0.0,-0.2732
2217,-0.6908,-0.9112
2218,0.5267,0.4404
2219,-0.1531,-0.9929
2220,-0.0516,0.8582
2221,0.2716,0.9641
2222,-0.6908,0.9441
2223,-0.5719,0.4576
2224,-0.2732,0.9403
2225,-0.7171,0.9498
2226,0.7003,0.9794
2227,-0.2023,-0.476
2228,0.6908,0.9906
2229,0.2023,0.992
2230,0.3182,0.9136
2231,-0.743,-0.9896
2232,0.4599,-0.8834
2233,0.5277,-0.9786
2234,0.0,0.9452
2235,0.5106,0.9294
2236,-0.5423,-0.9921
2237,-0.5859,-0.9628
2238,0.0,0.9259
2239,-0.1027,0.2601
2240,0.0,0.9682
2241,0.0,0.1531
2242,0.3182,0.6486
2243,0.6369,0.6369
2244,-0.5106,0.7077
2245,0.296,-0.4404
2246,0.7845,0.2263
2247,-0.4118,0.9743
2248,0.5574,-0.6816
2249,-0.7635,-0.9956
2250,-0.7269,-0.9208
2251,0.1779,-0.5994
2252,0.0,0.9539
2253,-0.6908,-0.9112
2254,0.7003,0.9794
2255,0.3612,0.8442
2256,-0.5574,0.8553
2257,-0.743,-0.9896
2258,-0.5859,-0.9628
2259,-0.2235,0.9807
2260,-0.6908,0.9441
2261,0.2732,0.9726
2262,0.0,0.926
2263,0.34,-0.0189
2264,0.0,0.743
2265,0.0,0.998
2266,0.3612,0.9811
2267,0.5517,0.9524
2268,0.6908,-0.5994
2269,0.2304,0.7255
2270,0.6124,0.5994
2271,0.3612,0.688
2272,0.5334,-0.5262
2273,0.1531,0.9795
2274,0.4767,0.9967
2275,0.0,0.891
2276,0.5719,0.9872
2277,0.0,0.9941
2278,0.5478,0.9862
2279,0.7783,0.9945
2280,0.0,-0.9584
2281,0.8294,0.274
2282,0.4019,0.8442
2283,0.0,0.9769
2284,0.0,0.9926
2285,0.2716,0.9798
2286,0.0,0.7351
2287,0.8176,0.9885
2288,0.3612,0.6374
2289,0.0258,0.4215
2290,-0.431,-0.8954
2291,-0.4019,-0.7377
2292,0.0,0.3919
2293,0.4215,0.9841
2294,-0.2263,-0.9475
2295,-0.1779,0.9812
2296,0.0,-0.9636
2297,0.3182,0.6597
2298,0.0,0.4404
2299,0.3818,0.3818
2300,0.0,0.9686
2301,0.0,0.9912
2302,-0.2617,-0.9793
2303,-0.5267,-0.9882
2304,0.0,0.3818
2305,0.7845,0.9691
2306,0.2732,0.7684
2307,0.8567,0.9346
2308,0.6808,0.0454
2309,-0.25,-0.3919
2310,-0.2732,-0.7717
2311,-0.802,-0.8271
2312,0.3612,0.9539
2313,0.3182,0.9542
2314,0.0,0.4939
2315,-0.4215,-0.6715
2316,-0.4588,0.6881
2317,-0.6908,-0.7269
2318,0.2732,0.6361
2319,-0.4404,-0.316
2320,0.0,0.0
2321,-0.2732,-0.9944
2322,0.2732,0.9892
2323,0.2023,0.6478
2324,0.5859,0.7841
2325,-0.7269,-0.9705
2326,-0.128,0.0
2327,0.296,0.802
2328,0.6249,0.9577
2329,0.3182,0.6486
2330,-0.8176,0.7094
2331,0.2023,0.606
2332,-0.2732,-0.1483
2333,-0.7579,-0.8998
2334,0.1027,0.3144
2335,0.5267,-0.7351
2336,-0.3818,0.9267
2337,0.0,0.9537
2338,0.0,-0.8489
2339,-0.25,0.743
2340,0.1531,0.8931
2341,0.1027,0.7506
2342,0.5719,0.9872
2343,0.4215,0.6655
2344,0.7061,0.9965
2345,0.8294,0.274
2346,0.0,0.0
2347,0.25,0.9079
2348,-0.0516,0.9842
2349,0.7096,0.9816
2350,0.743,0.765
2351,-0.7579,-0.7611
2352,0.5994,0.8402
2353,0.34,0.128
2354,0.6486,-0.834
2355,0.0,0.5346
2356,0.0,0.5182
2357,0.0,-0.8658
2358,-0.7003,-0.9612
2359,-0.7003,-0.5994
2360,-0.7003,-0.9933
2361,-0.5719,0.6428
2362,-0.4215,-0.9948
2363,0.4927,0.8271
2364,0.6705,0.9918
2365,0.2023,0.9371
2366,0.0,-0.9442
2367,-0.5106,0.6794
2368,-0.6682,0.34
2369,0.0,0.9766
2370,-0.2263,0.8761
2371,-0.5106,0.7232
2372,0.0,0.7269
2373,0.3182,0.9853
2374,-0.4596,0.9696
2375,-0.34,-0.6705
2376,-0.4404,-0.6725
2377,-0.2263,-0.5739
2378,0.5423,0.9118
2379,-0.4601,0.4419
2380,-0.6249,0.7096
2381,0.4404,0.991
2382,0.6518,-0.9014
2383,-0.7184,-0.7722
2384,0.0,0.9684
2385,0.0,0.4939
2386,0.5719,0.9741
2387,-0.7844,0.9943
2388,0.6908,0.5804
2389,-0.2263,0.8201
2390,0.0,0.296
2391,-0.7902,0.3793
2392,-0.4404,-0.2023
2393,-0.1027,0.9758
2394,0.0,0.5719
2395,-0.5267,-0.5984
2396,-0.5994,0.9822
2397,-0.5859,-0.7825
2398,0.6369,0.9755
2399,0.2023,0.0
2400,-0.296,0.3612
2401,0.6597,0.9788
2402,-0.5859,0.5699
2403,0.3612,0.8481
2404,0.7579,0.0
2405,0.6597,-0.9517
2406,-0.4596,0.6261
2407,-0.4596,0.9696
2408,-0.34,-0.6705
2409,-0.5574,0.9959
2410,-0.4404,-0.7266
2411,0.7506,0.9351
2412,0.6808,0.6369
2413,0.5267,0.7783
2414,-0.4767,0.0
2415,0.0,0.0
2416,-0.8176,0.5719
2417,0.2023,-0.6124
2418,-0.5106,0.296
2419,-0.5413,-0.5766
2420,0.0,0.891
2421,0.0,0.0
2422,0.4939,0.8834
2423,-0.3182,-0.5867
2424,-0.3818,-0.4019
2425,0.3182,0.7096
2426,0.7845,0.0258
2427,0.481,0.9592
2428,0.0,0.6094
2429,0.0,0.9345
2430,0.7506,0.9468
2431,-0.5176,-0.2831
2432,0.0387,0.8967
2433,-0.3612,-0.3974
2434,-0.3818,0.8176
2435,-0.7184,-0.7722
2436,-0.6486,-0.62
2437,0.2094,0.8574
2438,0.7351,0.4215
2439,0.0,0.7964
2440,0.0,-0.9085
2441,0.0,0.9921
2442,0.5499,0.9913
2443,0.1779,0.9753
2444,-0.2023,-0.8519
2445,-0.2732,0.9454
2446,-0.1531,0.9846
2447,-0.0,0.4989
2448,0.7351,0.9507
2449,0.0,-0.6597
2450,-0.2023,0.7458
2451,-0.296,0.9428
2452,0.296,0.9858
2453,0.296,0.7003
2454,-0.3612,-0.9437
2455,-0.4404,-0.9726
2456,0.4215,0.9784
2457,0.4215,0.9877
2458,-0.1779,-0.5253
2459,0.6288,0.9403
2460,0.5267,-0.4091
2461,0.3818,0.6705
2462,0.128,0.9768
2463,0.5859,-0.974
2464,0.0,0.8807
2465,0.3818,0.8558
2466,0.5106,0.9946
2467,-0.0258,0.8455
2468,-0.2263,0.0
2469,0.6369,0.7096
2470,-0.4767,-0.9919
2471,0.0,0.8625
2472,-0.5574,-0.9863
2473,-0.3506,-0.6252
2474,-0.4576,-0.9859
2475,0.0,-0.9819
2476,-0.8225,-0.7717
2477,0.0,-0.9194
2478,0.2023,0.2895
2479,0.8294,-0.8777
2480,0.7506,0.9468
2481,-0.4019,0.3158
2482,0.1779,-0.5851
2483,0.0,0.6908
2484,0.5719,-0.9748
2485,0.1406,0.9422
2486,-0.128,-0.4588
2487,-0.0772,0.4678
2488,0.6808,0.9274
2489,0.0,0.9497
2490,0.7964,0.9946
2491,0.3182,0.5508
2492,-0.5994,0.0258
2493,-0.1027,0.9902
2494,0.3612,0.5267
2495,0.0,-0.6597
2496,-0.34,-0.3102
2497,0.3612,0.9956
2498,0.0,0.4902
2499,0.0258,0.8969
2500,-0.631,0.9691
2501,0.4215,0.9877
2502,0.6124,0.9971
2503,-0.2732,-0.8056
2504,0.34,-0.886
2505,0.5046,-0.9849
2506,-0.1531,0.1027
2507,0.4939,-0.8219
2508,0.5574,0.551
2509,0.0,-0.9951
2510,-0.1877,0.9852
2511,-0.0418,0.711
2512,-0.3182,0.9537
2513,-0.7184,0.9272
2514,-0.7906,0.8274
2515,-0.4588,0.8586
2516,-0.4215,-0.6697
2517,-0.4215,-0.6697
2518,0.0,0.9621
2519,0.34,0.4215
2520,-0.6249,0.8537
2521,-0.8225,-0.9194
2522,0.7506,0.8744
2523,0.0,-0.1027
2524,0.2732,0.1531
2525,0.128,0.3919
2526,0.0,0.9674
2527,-0.4019,0.9671
2528,0.5994,0.5423
2529,-0.0516,0.932
2530,-0.2732,-0.9651
2531,-0.34,-0.3102
2532,-0.2732,0.2273
2533,-0.4019,0.296
2534,-0.34,0.7466
2535,-0.34,0.9726
2536,0.0,0.9925
2537,0.5423,0.8591
2538,-0.4019,0.6908
2539,0.0,0.9674
2540,-0.2732,0.0167
2541,0.5574,0.0
2542,-0.1027,0.6486
2543,0.4019,0.3626
2544,0.6124,0.9758
2545,-0.0516,0.9217
2546,0.8316,0.9899
2547,0.5574,0.9764
2548,-0.2263,-0.2263
2549,0.2732,0.0
2550,-0.25,0.9738
2551,-0.25,0.8074
2552,0.34,0.9682
2553,0.34,0.9762
2554,0.0,0.9906
2555,0.7783,0.1779
2556,0.872,-0.4256
2557,-0.1531,0.8122
2558,0.0,0.5346
2559,-0.4767,-0.9806
2560,-0.3612,0.8305
2561,0.0,0.9826
2562,0.7227,0.708
2563,0.0,-0.8316
2564,-0.5023,-0.9362
2565,-0.2732,-0.7783
2566,0.5859,0.9184
2567,0.3502,-0.7906
2568,0.7096,0.8979
2569,-0.0258,-0.6369
2570,-0.3818,-0.6369
2571,-0.8176,0.972
2572,-0.886,0.6486
2573,0.785,0.1566
2574,-0.51,-0.3818
2575,-0.128,0.8977
2576,-0.5106,0.6801
2577,0.4939,0.9406
2578,0.0,0.6908
2579,0.7184,0.9559
2580,0.0,0.9524
2581,-0.4767,0.54
2582,0.4767,0.9741
2583,0.0,0.4215
2584,0.2732,-0.5994
2585,-0.1027,0.4019
2586,0.2263,0.9643
2587,0.5859,0.0
2588,0.6908,0.9862
2589,0.0,0.9931
2590,0.5859,0.9533
2591,0.6369,0.9
2592,0.4497,-0.9534
2593,0.3291,0.9382
2594,0.3818,0.0
2595,-0.128,0.5759
2596,-0.3612,0.8319
2597,0.0,0.3291
2598,0.2263,0.9947
2599,0.1779,-0.5853
2600,0.3612,-0.128
2601,0.5423,0.9538
2602,0.0772,-0.25
2603,-0.7003,0.9889
2604,-0.683,-0.9746
2605,0.3291,0.993
2606,0.7456,0.859
2607,0.872,-0.4256
2608,-0.0258,-0.9072
2609,-0.4767,0.704
2610,0.0,-0.5428
2611,0.3182,-0.2751
2612,-0.2732,0.9085
2613,0.7535,-0.967
2614,-0.3919,0.6249
2615,-0.8176,0.972
2616,0.0,0.5106
2617,0.0,0.4466
2618,0.4939,0.9877
2619,0.6124,0.4019
2620,0.2732,0.7506
2621,0.5859,0.9908
2622,0.0,0.0
2623,-0.1169,0.7222
2624,-0.1169,0.9949
2625,-0.5106,0.7575
2626,0.1779,0.9311
2627,-0.2023,0.8689
2628,0.3818,0.7964
2629,-0.296,-0.3612
2630,0.0,0.9822
2631,0.2263,0.9643
2632,-0.7178,-0.363
2633,-0.7178,0.7262
2634,0.0,-0.8314
2635,0.7269,0.91
2636,0.8074,0.8176
2637,-0.8442,-0.9517
2638,-0.3612,0.6915
2639,-0.7184,-0.9828
2640,-0.1779,0.4547
2641,0.4588,0.9814
2642,0.7269,0.9845
2643,-0.886,0.9794
2644,-0.4019,0.1779
2645,0.4404,0.9867
2646,0.3818,-0.0772
2647,0.4588,0.9542
2648,-0.5719,0.4404
2649,0.7783,0.0258
2650,0.4939,-0.8373
2651,0.7845,0.9164
2652,0.8481,-0.4404
2653,-0.4588,0.9786
2654,0.7845,-0.1722
2655,0.1531,0.6103
2656,0.7845,-0.1722
2657,0.4019,0.9851
2658,-0.4404,0.9314
2659,0.0,0.5719
2660,-0.2484,0.9946
2661,0.7096,0.9956
2662,0.296,-0.1531
2663,0.6369,0.6486
2664,0.0,-0.7003
2665,0.0772,0.9826
2666,-0.4215,0.9938
2667,-0.3182,-0.4588
2668,-0.4215,0.8779
2669,0.6597,0.1761
2670,0.5267,-0.957
2671,-0.7902,0.7351
2672,0.7184,-0.7807
2673,-0.4588,0.6743
2674,0.7906,-0.7391
2675,0.0,0.7806
2676,-0.5859,-0.6997
2677,0.8519,0.9692
2678,-0.2263,0.3022
2679,0.1779,0.9468
2680,0.0,0.7845
2681,-0.2732,0.705
2682,-0.2732,0.4767
2683,0.2263,0.4939
2684,0.6124,0.0
2685,0.0,0.9932
2686,-0.6249,-0.7269
2687,0.296,0.3818
2688,-0.3612,0.4588
2689,0.0,-0.3612
2690,0.5719,0.9521
2691,0.0,0.0258
2692,0.8126,0.9118
2693,-0.0516,0.955
2694,-0.0516,0.9867
2695,-0.8934,0.9562
2696,0.0516,-0.862
2697,-0.4033,-0.8694
2698,-0.4033,-0.9109
2699,0.0,0.9766
2700,0.1779,0.9955
2701,-0.1531,0.9707
2702,0.6597,0.9904
2703,0.0,0.296
2704,0.3818,0.8504
2705,-0.802,0.2577
2706,0.4215,0.802
2707,-0.0,0.9735
2708,0.6597,0.9895
2709,0.1531,0.6103
2710,0.5859,0.7843
2711,0.5106,0.7269
2712,0.128,-0.6656
2713,-0.765,-0.8885
2714,0.1779,0.9468
2715,-0.3818,0.9289
2716,-0.6901,-0.9337
2717,-0.6597,0.34
2718,-0.6597,0.7992
2719,-0.0772,-0.0258
2720,0.2023,0.9631
2721,0.5859,0.296
2722,0.6705,0.9944
2723,0.1531,0.9516
2724,0.5859,0.9598
2725,0.0,0.9239
2726,0.0,0.9941
2727,0.0,-0.4576
2728,0.2263,0.6249
2729,-0.5106,0.6908
2730,0.7184,0.977
2731,-0.3182,0.2859
2732,0.5423,-0.6749
2733,0.0,0.9287
2734,0.296,0.0
2735,0.6808,-0.9764
2736,0.3182,0.9717
2737,-0.25,0.9827
2738,0.5719,0.8047
2739,0.0,0.9874
2740,-0.2732,0.0881
2741,-0.4588,0.932
2742,0.0,0.5574
2743,-0.4019,-0.9423
2744,0.2732,-0.7579
2745,0.5106,0.9774
2746,0.5719,0.9521
2747,-0.4767,0.5859
2748,-0.2732,0.128
2749,-0.3612,0.9805
2750,0.7845,0.8555
2751,0.2263,-0.916
2752,-0.5574,-0.9914
2753,0.8591,0.743
2754,0.8834,0.9978
2755,0.431,0.9598
2756,-0.8316,-0.6852
2757,-0.4033,-0.9109
2758,-0.1531,0.9707
2759,-0.5106,0.9366
2760,-0.7003,-0.9684
2761,0.5994,0.9607
2762,0.25,-0.4053
2763,0.7906,0.854
2764,0.3818,-0.1181
2765,0.6801,0.9325
2766,0.0,-0.9062
2767,0.0,-0.6705
2768,0.4404,0.9702
2769,0.8126,0.9985
2770,0.1027,0.957
2771,0.5859,0.9002
2772,0.0,0.4939
2773,0.0,-0.6548
2774,0.5267,0.9371
2775,-0.7178,-0.984
2776,0.0,-0.8377
2777,0.4019,0.891
2778,-0.25,0.7359
2779,-0.4767,-0.4767
2780,0.34,-0.2716
2781,0.2732,0.9403
2782,0.0,-0.1779
2783,0.2732,0.9582
2784,0.6486,-0.2135
2785,0.7269,0.2023
2786,0.0,-0.0633
2787,0.4215,-0.5423
2788,-0.9387,-0.891
2789,0.128,0.9694
2790,0.0,0.7579
2791,-0.0516,-0.2732
2792,-0.128,0.2732
2793,-0.7184,0.228
2794,0.0,0.7351
2795,0.0,0.25
2796,0.296,0.4939
2797,0.4588,0.9674
2798,-0.1027,-0.9062
2799,0.4404,0.8934
2800,-0.3612,0.976
2801,-0.2924,0.8126
2802,-0.2023,0.1027
2803,-0.0164,0.6597
2804,-0.0,-0.9116
2805,-0.1001,0.9433
2806,-0.4215,-0.9919
2807,0.2732,0.9929
2808,0.4767,0.7717
2809,0.0,0.296
2810,0.0,0.9896
2811,0.3182,0.5267
2812,0.7003,-0.0772
2813,-0.2263,0.2732
2814,-0.4215,0.9485
2815,-0.296,0.6124
2816,0.3612,0.961
2817,0.7783,0.6538
2818,0.0,0.7506
2819,-0.6369,-0.0258
2820,-0.3612,0.6681
2821,0.0,-0.0258
2822,0.1779,0.9823
2823,0.2023,-0.6712
2824,-0.5423,0.6538
2825,-0.4019,-0.7783
2826,0.1779,0.2652
2827,-0.8271,-0.2774
2828,0.4588,0.936
2829,0.0,0.7102
2830,0.7047,0.987
2831,0.2263,0.8957
2832,0.2263,0.0
2833,0.4939,0.7351
2834,0.1531,0.8126
2835,0.0,0.9505
2836,0.0258,-0.845
2837,0.3879,0.6705
2838,0.4215,-0.4215
2839,0.0,0.3182
2840,-0.4019,-0.9747
2841,0.3818,-0.4005
2842,0.0,0.6908
2843,-0.1027,-0.9062
2844,-0.3086,0.2989
2845,-0.2263,0.9734
2846,0.2732,0.9582
2847,0.4019,0.7287
2848,0.6486,0.9911
2849,0.0,0.9914
2850,0.0772,-0.9615
2851,0.296,0.3697
2852,0.34,0.296
2853,0.25,-0.1027
2854,0.0,0.7845
2855,0.0,0.8771
2856,0.4939,0.291
2857,0.3182,0.4939
2858,-0.2732,0.8481
2859,0.7269,0.8247
2860,0.6486,0.9576
2861,-0.3612,0.6249
2862,-0.25,-0.9837
2863,0.4522,0.9702
2864,0.4215,-0.9442
2865,0.0,0.9568
2866,0.2263,0.9472
2867,0.4215,0.4767
2868,0.0,0.743
2869,-0.4588,-0.8248
2870,-0.6908,-0.8957
2871,0.128,0.9442
2872,-0.5106,0.3612
2873,-0.5267,-0.9578
2874,-0.3612,-0.9718
2875,0.5574,-0.5906
2876,0.0,0.8689
2877,0.0,0.9674
2878,0.7096,0.8542
2879,-0.4019,0.7964
2880,0.8316,0.9795
2881,0.8779,0.4417
2882,0.3612,0.9943
2883,0.4588,0.9628
2884,0.0258,0.9516
2885,0.2732,0.991
2886,-0.296,-0.9927
2887,0.4588,0.7717
2888,0.0,0.9524
2889,0.0,0.9501
2890,0.7003,0.986
2891,-0.5423,-0.9739
2892,-0.7845,0.9146
2893,0.4404,0.886
2894,0.34,0.9817
2895,0.34,0.9794
2896,0.3182,0.7845
2897,0.5106,0.9839
2898,-0.3818,0.9663
2899,0.0,0.5423
2900,0.6808,0.8225
2901,-0.81,0.2665
2902,0.4019,0.3384
2903,0.8481,0.9022
2904,0.5261,-0.8811
2905,-0.2023,0.0
2906,-0.4019,0.8778
2907,-0.3612,0.6249
2908,-0.5719,0.9267
2909,0.0,-0.4012
2910,0.3818,0.9804
2911,0.0258,0.2724
2912,0.6007,-0.6956
2913,0.1531,0.9661
2914,-0.296,0.9433
2915,0.4767,-0.1779
2916,0.7817,0.9964
2917,-0.5574,0.4588
2918,-0.1531,0.5994
2919,-0.6597,0.9729
2920,-0.7152,0.5927
2921,0.0,0.9864
2922,0.0,0.8689
2923,0.0,0.6361
2924,0.3612,0.9704
2925,-0.25,0.4145
2926,0.0,0.9493
2927,0.0,0.899
2928,0.0,0.9942
2929,0.4019,0.7964
2930,-0.128,0.9965
2931,0.4215,0.6908
2932,0.4754,0.9378
2933,-0.1027,0.1027
2934,-0.3612,0.9161
2935,0.0516,0.7995
2936,0.0,0.9759
2937,0.4588,0.9628
2938,0.4588,0.9628
2939,0.6249,0.9035
2940,-0.296,0.9261
2941,-0.1796,0.9632
2942,0.5574,-0.0258
2943,0.2732,0.9856
2944,0.128,-0.9318
2945,-0.5975,0.8862
2946,0.4588,-0.6267
2947,0.1935,-0.3921
2948,-0.6705,0.7761
2949,0.0,0.9871
2950,-0.0258,0.4939
2951,-0.6597,-0.7571
2952,-0.3321,0.9742
2953,0.0609,-0.3353
2954,0.886,0.5267
2955,0.6597,0.6486
2956,0.886,0.9992
2957,0.0,0.7003
2958,0.296,-0.0511
2959,-0.296,-0.3818
2960,0.5574,0.9764
2961,-0.4019,0.7845
2962,0.4019,0.765
2963,-0.6701,0.9678
2964,0.8689,0.8791
2965,0.4588,-0.9337
2966,0.1779,0.7431
2967,0.6249,0.7351
2968,0.0,0.1154
2969,0.1779,0.8934
2970,0.1531,0.9866
2971,-0.5994,-0.9169
2972,-0.128,0.9744
2973,-0.936,-0.9895
2974,0.3818,0.7543
2975,0.4404,0.9793
2976,0.1779,-0.9276
2977,0.0,-0.4215
2978,0.7003,0.9907
2979,0.7845,0.9944
2980,0.0,0.9925
2981,-0.4939,-0.2255
2982,-0.5574,0.8516
2983,0.0,-0.4588
2984,0.1027,0.7903
2985,0.0,0.3716
2986,0.3818,-0.7717
2987,0.4939,-0.0945
2988,0.3818,-0.419
2989,0.0,0.0
2990,0.0,0.9786
2991,0.3612,0.9704
2992,0.296,0.4019
2993,0.8519,0.9844
2994,0.4588,0.357
2995,-0.3818,0.1154
2996,0.8496,0.9815
2997,0.3182,-0.9231
2998,0.4588,0.9951
2999,-0.8591,-0.9601
3000,-0.765,-0.2023
3001,0.6369,0.9952
3002,0.3612,-0.4547
3003,-0.5267,-0.9596
3004,0.7003,0.9771
3005,-0.4019,0.9337
3006,-0.2732,0.9544
3007,0.5423,-0.5226
3008,-0.7096,0.672
3009,-0.6808,-0.9216
3010,0.34,0.8271
3011,0.0,0.4027
3012,-0.6124,-0.7906
3013,0.0,0.0
3014,-0.6705,0.4497
3015,0.4404,-0.0516
3016,0.296,-0.8147
3017,0.0,-0.6187
3018,0.0754,0.8074
3019,-0.7346,0.9665
3020,0.25,0.4767
3021,-0.7684,-0.8217
3022,0.7184,0.9891
3023,0.8979,0.9945
3024,0.0,0.5994
3025,0.4215,-0.9161
3026,0.5574,0.6808
3027,0.128,0.9917
3028,0.0,0.9928
3029,0.1779,0.9781
3030,0.1027,0.7903
3031,0.2732,0.093
3032,0.4767,0.7506
3033,0.2023,0.8056
3034,0.5729,0.9696
3035,-0.4215,0.1725
3036,0.4215,-0.8435
3037,-0.2263,0.9832
3038,0.0,-0.5719
3039,0.4215,0.25
3040,0.2732,0.6358
3041,0.4404,0.796
3042,0.1779,-0.2732
3043,0.5574,0.6183
3044,0.1027,0.9848
3045,0.743,0.9882
3046,0.6784,0.9604
3047,0.5106,0.9568
3048,0.5106,0.9403
3049,0.4767,0.9935
3050,0.25,0.9912
3051,0.0,-0.3612
3052,0.743,0.9388
3053,-0.1027,0.9604
3054,0.9371,0.0
3055,0.1779,-0.0258
3056,0.5994,0.967
3057,0.0516,-0.8182
3058,0.0,-0.0772
3059,-0.8625,0.5051
3060,0.296,-0.6369
3061,0.5423,0.5859
3062,-0.6808,-0.9216
3063,0.4939,0.9022
3064,-0.1027,0.9915
3065,0.0,-0.886
3066,0.0,0.9136
3067,0.0,0.9264
3068,0.4215,0.1531
3069,-0.4019,-0.8172
3070,0.6187,0.91
3071,-0.2263,0.8939
3072,0.6124,0.9758
3073,0.765,0.5316
3074,0.5423,0.7351
3075,-0.1531,0.9967
3076,0.4019,0.6808
3077,0.6124,0.3818
3078,0.5423,0.984
3079,0.4767,0.3612
3080,0.6908,0.9926
3081,0.4767,0.9709
3082,0.0,0.8886
3083,0.4215,-0.8243
3084,0.2263,-0.3833
3085,0.7906,0.9803
3086,0.2617,0.9908
3087,0.7269,0.9638
3088,0.7506,0.9595
3089,-0.6597,0.6501
3090,0.4019,0.2732
3091,-0.34,-0.939
3092,0.128,0.8979
3093,-0.2263,-0.7783
3094,0.0772,-0.5574
3095,0.1779,0.9698
3096,0.0,0.9688
3097,0.0,0.2323
3098,0.3818,0.3182
3099,0.0,-0.5267
3100,-0.25,-0.7432
3101,-0.3182,0.7845
3102,0.3818,0.9937
3103,0.1027,0.7912
3104,0.296,0.85
3105,0.6249,0.8402
3106,-0.8625,0.5051
3107,-0.8271,0.955
3108,-0.6249,0.9576
3109,0.0,0.8271
3110,0.4404,0.5267
3111,-0.8126,-0.8934
3112,0.2023,0.6705
3113,-0.3182,-0.0516
3114,0.5106,0.9797
3115,0.2732,0.6358
3116,0.0516,0.0
3117,0.0,0.2263
3118,0.2617,0.9908
3119,-0.5267,-0.8271
3120,0.7351,0.4588
3121,-0.2263,-0.7783
3122,0.1531,0.9801
3123,0.0,0.9462
3124,0.0,-0.8735
3125,0.0516,0.9716
3126,0.7579,0.9499
3127,0.4215,0.3182
3128,0.0,0.9462
3129,0.4215,-0.5574
3130,0.2617,0.9908
3131,0.0,-0.765
3132,-0.1779,0.8674
3133,0.6997,0.7906
3134,-0.1779,0.2563
3135,0.6369,0.6124
3136,0.34,0.4118
3137,0.0,0.8316
3138,-0.2732,0.0129
3139,0.5574,0.9565
3140,0.0258,0.8126
3141,0.4019,0.9912
3142,0.7506,0.2483
3143,0.7003,0.9645
3144,-0.8126,-0.9914
3145,0.2732,0.9982
3146,0.7783,0.9081
3147,0.0,0.9239
3148,0.0,0.9442
3149,0.0,0.9955
3150,-0.2263,-0.9679
3151,0.6486,0.9819
3152,0.1779,0.9655
3153,0.743,0.9847
3154,0.6997,0.7906
3155,-0.8126,-0.9153
3156,0.7845,0.34
3157,0.0,0.9477
3158,-0.6369,0.6176
3159,0.0,0.9917
3160,0.4019,0.9474
3161,0.0,0.9287
3162,0.0,0.0
3163,0.2732,0.128
3164,-0.5267,0.7506
3165,0.7184,0.7845
3166,0.0,0.7845
3167,0.2263,-0.5707
3168,0.0,0.1464
3169,0.0772,0.9761
3170,-0.25,-0.9826
3171,-0.7184,-0.1531
3172,-0.2023,0.0516
3173,-0.2023,0.9212
3174,0.8316,0.9801
3175,0.0,0.6597
3176,0.5719,0.0258
3177,-0.3824,0.7003
3178,0.7783,0.6597
3179,0.0018,0.5719
3180,0.2263,-0.5781
3181,-0.34,0.9875
3182,-0.09,-0.719
3183,0.0,0.9387
3184,0.7845,0.963
3185,0.4939,0.5723
3186,0.4767,0.9493
3187,0.5106,0.9939
3188,0.5106,0.9961
3189,-0.0258,0.9935
3190,-0.1779,0.9901
3191,-0.1779,0.9916
3192,0.2144,0.9396
3193,0.0276,0.99
3194,0.6428,0.9859
3195,-0.7783,0.6808
3196,-0.296,-0.6705
3197,0.1531,0.9681
3198,-0.9169,-0.8629
3199,0.0,0.3333
3200,0.0,-0.5719
3201,0.4019,0.9752
3202,0.6369,0.989
3203,0.25,0.6486
3204,-0.4767,0.0268
3205,-0.3182,0.9884
3206,0.6369,0.9984
3207,-0.5859,0.8625
3208,0.891,0.9729
3209,0.128,-0.8674
3210,-0.4404,0.7566
3211,0.2732,0.9904
3212,-0.3662,-0.5255
3213,-0.3612,-0.8717
3214,0.7783,0.9509
3215,-0.296,-0.8689
3216,-0.3182,0.2263
3217,0.0,0.6124
3218,0.0,0.9614
3219,0.1779,0.2732
3220,0.0,0.4215
3221,0.1531,0.34
3222,0.5867,0.6249
3223,-0.8074,-0.7666
3224,-0.3612,0.4588
3225,0.6705,0.8211
3226,-0.7184,-0.9053
3227,-0.5267,-0.9789
3228,-0.7003,-0.9137
3229,-0.6808,0.0772
3230,0.0,0.6735
3231,-0.4404,-0.6458
3232,0.6997,0.9897
3233,0.1531,0.5586
3234,0.802,0.9953
3235,0.296,0.969
3236,-0.5106,0.9712
3237,0.3612,0.9729
